Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ireland,IRL,1998,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,33.8935196103146
Ireland,IRL,1997,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,34.9027165476303
Ireland,IRL,1996,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,36.1177294965329
Ireland,IRL,1995,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,37.5158532024652
Ireland,IRL,1994,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,39.0102839568698
Ireland,IRL,1993,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,40.4106681641023
Ireland,IRL,1992,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,41.6847483049448
Ireland,IRL,1991,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,42.8957565473408
Ireland,IRL,1990,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,44.1443901082346
Ireland,IRL,1989,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,45.3505251273372
Ireland,IRL,1988,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,46.3765055262136
Ireland,IRL,1987,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,47.3129143206161
Ireland,IRL,1986,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,48.2220803928047
Ireland,IRL,1985,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,49.1395737389897
Ireland,IRL,1984,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,50.0046436907959
Ireland,IRL,1983,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,50.6664299618289
Ireland,IRL,1982,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,51.1553238466701
Ireland,IRL,1981,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,51.5429822324153
Ireland,IRL,1980,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,51.8461573788888
Ireland,IRL,1979,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,52.1670462820381
Ireland,IRL,1978,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,52.5961172440046
Ireland,IRL,1977,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,52.9926752922191
Ireland,IRL,1976,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,53.2555304416651
Ireland,IRL,1975,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,53.4532070833965
Ireland,IRL,1974,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,53.566791453014
Ireland,IRL,1973,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,53.6093134480606
Ireland,IRL,1972,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,53.7162795227716
Ireland,IRL,1971,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,53.8304462039538
Ireland,IRL,1970,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,53.6989891514118
Ireland,IRL,1969,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,53.5116299236706
Ireland,IRL,1968,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,53.5431139346365
Ireland,IRL,1967,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,53.7534785428828
Ireland,IRL,1966,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,53.9003184780419
Ireland,IRL,1965,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,53.6026512392316
Ireland,IRL,1964,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,52.8904028798928
Ireland,IRL,1963,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,52.6033017014681
Ireland,IRL,1962,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,53.0024727856706
Ireland,IRL,1961,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,53.5284316112442
Ireland,IRL,1960,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,53.6122003610241
Ireland,IRL,2021,Population growth (annual %),SP.POP.GROW,0.953898051735591
Ireland,IRL,2020,Population growth (annual %),SP.POP.GROW,1.02911050277336
Ireland,IRL,2019,Population growth (annual %),SP.POP.GROW,1.36762695363797
Ireland,IRL,2018,Population growth (annual %),SP.POP.GROW,1.23887545258946
Ireland,IRL,2017,Population growth (annual %),SP.POP.GROW,1.08867556062
Ireland,IRL,2016,Population growth (annual %),SP.POP.GROW,1.12883406399428
Ireland,IRL,2015,Population growth (annual %),SP.POP.GROW,0.944845307474728
Ireland,IRL,2014,Population growth (annual %),SP.POP.GROW,0.731001376585771
Ireland,IRL,2013,Population growth (annual %),SP.POP.GROW,0.526556158855653
Ireland,IRL,2012,Population growth (annual %),SP.POP.GROW,0.4237438032978
Ireland,IRL,2011,Population growth (annual %),SP.POP.GROW,0.436072439258428
Ireland,IRL,2010,Population growth (annual %),SP.POP.GROW,0.544884384079014
Ireland,IRL,2009,Population growth (annual %),SP.POP.GROW,1.01566327592341
Ireland,IRL,2008,Population growth (annual %),SP.POP.GROW,2.03870801117202
Ireland,IRL,2007,Population growth (annual %),SP.POP.GROW,2.89096000464164
Ireland,IRL,2006,Population growth (annual %),SP.POP.GROW,2.69600564359576
Ireland,IRL,2005,Population growth (annual %),SP.POP.GROW,2.17870301355631
Ireland,IRL,2004,Population growth (annual %),SP.POP.GROW,1.82831381790901
Ireland,IRL,2003,Population growth (annual %),SP.POP.GROW,1.62895096193019
Ireland,IRL,2002,Population growth (annual %),SP.POP.GROW,1.68514885730282
Ireland,IRL,2001,Population growth (annual %),SP.POP.GROW,1.59215149039299
Ireland,IRL,2000,Population growth (annual %),SP.POP.GROW,1.33304266586712
Ireland,IRL,1999,Population growth (annual %),SP.POP.GROW,1.12729955649471
Ireland,IRL,1998,Population growth (annual %),SP.POP.GROW,1.04307683611147
Ireland,IRL,1997,Population growth (annual %),SP.POP.GROW,1.00281473521859
Ireland,IRL,1996,Population growth (annual %),SP.POP.GROW,0.791271346994459
Ireland,IRL,1995,Population growth (annual %),SP.POP.GROW,0.512695055318523
Ireland,IRL,1994,Population growth (annual %),SP.POP.GROW,0.394187638653739
Ireland,IRL,1993,Population growth (annual %),SP.POP.GROW,0.499840487112985
Ireland,IRL,1992,Population growth (annual %),SP.POP.GROW,0.6822567779864
Ireland,IRL,1991,Population growth (annual %),SP.POP.GROW,0.574927781205802
Ireland,IRL,1990,Population growth (annual %),SP.POP.GROW,0.0844130206737995
Ireland,IRL,1989,Population growth (annual %),SP.POP.GROW,-0.396250751919345
Ireland,IRL,1988,Population growth (annual %),SP.POP.GROW,-0.427686063650556
Ireland,IRL,1987,Population growth (annual %),SP.POP.GROW,0.0103676021283962
Ireland,IRL,1986,Population growth (annual %),SP.POP.GROW,0.0454380284548886
Ireland,IRL,1985,Population growth (annual %),SP.POP.GROW,0.16007346599323
Ireland,IRL,1984,Population growth (annual %),SP.POP.GROW,0.619707470509402
Ireland,IRL,1983,Population growth (annual %),SP.POP.GROW,0.708938993466408
Ireland,IRL,1982,Population growth (annual %),SP.POP.GROW,0.9454154697589
Ireland,IRL,1981,Population growth (annual %),SP.POP.GROW,1.17103496729061
Ireland,IRL,1980,Population growth (annual %),SP.POP.GROW,1.15081833848717
Ireland,IRL,1979,Population growth (annual %),SP.POP.GROW,1.33228881575867
Ireland,IRL,1978,Population growth (annual %),SP.POP.GROW,1.41880679291003
Ireland,IRL,1977,Population growth (annual %),SP.POP.GROW,1.35426324965316
Ireland,IRL,1976,Population growth (annual %),SP.POP.GROW,1.50914557515468
Ireland,IRL,1975,Population growth (annual %),SP.POP.GROW,1.64535365574099
Ireland,IRL,1974,Population growth (annual %),SP.POP.GROW,1.656675285169
Ireland,IRL,1973,Population growth (annual %),SP.POP.GROW,1.60387576085984
Ireland,IRL,1972,Population growth (annual %),SP.POP.GROW,1.48620227950675
Ireland,IRL,1971,Population growth (annual %),SP.POP.GROW,1.16989887588371
Ireland,IRL,1970,Population growth (annual %),SP.POP.GROW,0.835333131123753
Ireland,IRL,1969,Population growth (annual %),SP.POP.GROW,0.584796988242312
Ireland,IRL,1968,Population growth (annual %),SP.POP.GROW,0.45032733373721
Ireland,IRL,1967,Population growth (annual %),SP.POP.GROW,0.471401693156575
Ireland,IRL,1966,Population growth (annual %),SP.POP.GROW,0.398883656123275
Ireland,IRL,1965,Population growth (annual %),SP.POP.GROW,0.374313833111706
Ireland,IRL,1964,Population growth (annual %),SP.POP.GROW,0.486082926587529
Ireland,IRL,1963,Population growth (annual %),SP.POP.GROW,0.583614784297507
Ireland,IRL,1962,Population growth (annual %),SP.POP.GROW,0.411628631985577
Ireland,IRL,1961,Population growth (annual %),SP.POP.GROW,-0.148593694420762
Ireland,IRL,2021,"Population, total",SP.POP.TOTL,5033165
Ireland,IRL,2020,"Population, total",SP.POP.TOTL,4985382
Ireland,IRL,2019,"Population, total",SP.POP.TOTL,4934340
Ireland,IRL,2018,"Population, total",SP.POP.TOTL,4867316
Ireland,IRL,2017,"Population, total",SP.POP.TOTL,4807388
Ireland,IRL,2016,"Population, total",SP.POP.TOTL,4755335
Ireland,IRL,2015,"Population, total",SP.POP.TOTL,4701957
Ireland,IRL,2014,"Population, total",SP.POP.TOTL,4657740
Ireland,IRL,2013,"Population, total",SP.POP.TOTL,4623816
Ireland,IRL,2012,"Population, total",SP.POP.TOTL,4599533
Ireland,IRL,2011,"Population, total",SP.POP.TOTL,4580084
Ireland,IRL,2010,"Population, total",SP.POP.TOTL,4560155
Ireland,IRL,2009,"Population, total",SP.POP.TOTL,4535375
Ireland,IRL,2008,"Population, total",SP.POP.TOTL,4489544
Ireland,IRL,2007,"Population, total",SP.POP.TOTL,4398942
Ireland,IRL,2006,"Population, total",SP.POP.TOTL,4273591
Ireland,IRL,2005,"Population, total",SP.POP.TOTL,4159914
Ireland,IRL,2004,"Population, total",SP.POP.TOTL,4070262
Ireland,IRL,2003,"Population, total",SP.POP.TOTL,3996521
Ireland,IRL,2002,"Population, total",SP.POP.TOTL,3931947
Ireland,IRL,2001,"Population, total",SP.POP.TOTL,3866243
Ireland,IRL,2000,"Population, total",SP.POP.TOTL,3805174
Ireland,IRL,1999,"Population, total",SP.POP.TOTL,3754786
Ireland,IRL,1998,"Population, total",SP.POP.TOTL,3712696
Ireland,IRL,1997,"Population, total",SP.POP.TOTL,3674171
Ireland,IRL,1996,"Population, total",SP.POP.TOTL,3637510
Ireland,IRL,1995,"Population, total",SP.POP.TOTL,3608841
Ireland,IRL,1994,"Population, total",SP.POP.TOTL,3590386
Ireland,IRL,1993,"Population, total",SP.POP.TOTL,3576261
Ireland,IRL,1992,"Population, total",SP.POP.TOTL,3558430
Ireland,IRL,1991,"Population, total",SP.POP.TOTL,3534235
Ireland,IRL,1990,"Population, total",SP.POP.TOTL,3513974
Ireland,IRL,1989,"Population, total",SP.POP.TOTL,3511009
Ireland,IRL,1988,"Population, total",SP.POP.TOTL,3524949
Ireland,IRL,1987,"Population, total",SP.POP.TOTL,3540057
Ireland,IRL,1986,"Population, total",SP.POP.TOTL,3539690
Ireland,IRL,1985,"Population, total",SP.POP.TOTL,3538082
Ireland,IRL,1984,"Population, total",SP.POP.TOTL,3532423
Ireland,IRL,1983,"Population, total",SP.POP.TOTL,3510600
Ireland,IRL,1982,"Population, total",SP.POP.TOTL,3485800
Ireland,IRL,1981,"Population, total",SP.POP.TOTL,3453000
Ireland,IRL,1980,"Population, total",SP.POP.TOTL,3412800
Ireland,IRL,1979,"Population, total",SP.POP.TOTL,3373750
Ireland,IRL,1978,"Population, total",SP.POP.TOTL,3329100
Ireland,IRL,1977,"Population, total",SP.POP.TOTL,3282200
Ireland,IRL,1976,"Population, total",SP.POP.TOTL,3238050
Ireland,IRL,1975,"Population, total",SP.POP.TOTL,3189550
Ireland,IRL,1974,"Population, total",SP.POP.TOTL,3137500
Ireland,IRL,1973,"Population, total",SP.POP.TOTL,3085950
Ireland,IRL,1972,"Population, total",SP.POP.TOTL,3036850
Ireland,IRL,1971,"Population, total",SP.POP.TOTL,2992050
Ireland,IRL,1970,"Population, total",SP.POP.TOTL,2957250
Ireland,IRL,1969,"Population, total",SP.POP.TOTL,2932650
Ireland,IRL,1968,"Population, total",SP.POP.TOTL,2915550
Ireland,IRL,1967,"Population, total",SP.POP.TOTL,2902450
Ireland,IRL,1966,"Population, total",SP.POP.TOTL,2888800
Ireland,IRL,1965,"Population, total",SP.POP.TOTL,2877300
Ireland,IRL,1964,"Population, total",SP.POP.TOTL,2866550
Ireland,IRL,1963,"Population, total",SP.POP.TOTL,2852650
Ireland,IRL,1962,"Population, total",SP.POP.TOTL,2836050
Ireland,IRL,1961,"Population, total",SP.POP.TOTL,2824400
Ireland,IRL,1960,"Population, total",SP.POP.TOTL,2828600
Ireland,IRL,2021,"Population, female",SP.POP.TOTL.FE.IN,2539135
Ireland,IRL,2020,"Population, female",SP.POP.TOTL.FE.IN,2515614
Ireland,IRL,2019,"Population, female",SP.POP.TOTL.FE.IN,2490220
Ireland,IRL,2018,"Population, female",SP.POP.TOTL.FE.IN,2456754
Ireland,IRL,2017,"Population, female",SP.POP.TOTL.FE.IN,2427413
Ireland,IRL,2016,"Population, female",SP.POP.TOTL.FE.IN,2401916
Ireland,IRL,2015,"Population, female",SP.POP.TOTL.FE.IN,2376011
Ireland,IRL,2014,"Population, female",SP.POP.TOTL.FE.IN,2353302
Ireland,IRL,2013,"Population, female",SP.POP.TOTL.FE.IN,2334273
Ireland,IRL,2012,"Population, female",SP.POP.TOTL.FE.IN,2320880
Ireland,IRL,2011,"Population, female",SP.POP.TOTL.FE.IN,2308722
Ireland,IRL,2010,"Population, female",SP.POP.TOTL.FE.IN,2295311
Ireland,IRL,2009,"Population, female",SP.POP.TOTL.FE.IN,2278484
Ireland,IRL,2008,"Population, female",SP.POP.TOTL.FE.IN,2249608
Ireland,IRL,2007,"Population, female",SP.POP.TOTL.FE.IN,2199181
Ireland,IRL,2006,"Population, female",SP.POP.TOTL.FE.IN,2136262
Ireland,IRL,2005,"Population, female",SP.POP.TOTL.FE.IN,2084299
Ireland,IRL,2004,"Population, female",SP.POP.TOTL.FE.IN,2044797
Ireland,IRL,2003,"Population, female",SP.POP.TOTL.FE.IN,2010956
Ireland,IRL,2002,"Population, female",SP.POP.TOTL.FE.IN,1978879
Ireland,IRL,2001,"Population, female",SP.POP.TOTL.FE.IN,1945018
Ireland,IRL,2000,"Population, female",SP.POP.TOTL.FE.IN,1914541
Ireland,IRL,1999,"Population, female",SP.POP.TOTL.FE.IN,1890190
Ireland,IRL,1998,"Population, female",SP.POP.TOTL.FE.IN,1869641
Ireland,IRL,1997,"Population, female",SP.POP.TOTL.FE.IN,1850643
Ireland,IRL,1996,"Population, female",SP.POP.TOTL.FE.IN,1832169
Ireland,IRL,1995,"Population, female",SP.POP.TOTL.FE.IN,1817361
Ireland,IRL,1994,"Population, female",SP.POP.TOTL.FE.IN,1806797
Ireland,IRL,1993,"Population, female",SP.POP.TOTL.FE.IN,1798456
Ireland,IRL,1992,"Population, female",SP.POP.TOTL.FE.IN,1789268
Ireland,IRL,1991,"Population, female",SP.POP.TOTL.FE.IN,1777460
Ireland,IRL,1990,"Population, female",SP.POP.TOTL.FE.IN,1768019
Ireland,IRL,1989,"Population, female",SP.POP.TOTL.FE.IN,1766605
Ireland,IRL,1988,"Population, female",SP.POP.TOTL.FE.IN,1771324
Ireland,IRL,1987,"Population, female",SP.POP.TOTL.FE.IN,1775247
Ireland,IRL,1986,"Population, female",SP.POP.TOTL.FE.IN,1772300
Ireland,IRL,1985,"Population, female",SP.POP.TOTL.FE.IN,1769453
Ireland,IRL,1984,"Population, female",SP.POP.TOTL.FE.IN,1764962
Ireland,IRL,1983,"Population, female",SP.POP.TOTL.FE.IN,1752570
Ireland,IRL,1982,"Population, female",SP.POP.TOTL.FE.IN,1738509
Ireland,IRL,1981,"Population, female",SP.POP.TOTL.FE.IN,1720493
Ireland,IRL,1980,"Population, female",SP.POP.TOTL.FE.IN,1699456
Ireland,IRL,1979,"Population, female",SP.POP.TOTL.FE.IN,1679290
Ireland,IRL,1978,"Population, female",SP.POP.TOTL.FE.IN,1656484
Ireland,IRL,1977,"Population, female",SP.POP.TOTL.FE.IN,1633237
Ireland,IRL,1976,"Population, female",SP.POP.TOTL.FE.IN,1611678
Ireland,IRL,1975,"Population, female",SP.POP.TOTL.FE.IN,1587921
Ireland,IRL,1974,"Population, female",SP.POP.TOTL.FE.IN,1562325
Ireland,IRL,1973,"Population, female",SP.POP.TOTL.FE.IN,1536860
Ireland,IRL,1972,"Population, female",SP.POP.TOTL.FE.IN,1512633
Ireland,IRL,1971,"Population, female",SP.POP.TOTL.FE.IN,1490573
Ireland,IRL,1970,"Population, female",SP.POP.TOTL.FE.IN,1473173
Ireland,IRL,1969,"Population, female",SP.POP.TOTL.FE.IN,1460582
Ireland,IRL,1968,"Population, female",SP.POP.TOTL.FE.IN,1451850
Ireland,IRL,1967,"Population, female",SP.POP.TOTL.FE.IN,1445298
Ireland,IRL,1966,"Population, female",SP.POP.TOTL.FE.IN,1438452
Ireland,IRL,1965,"Population, female",SP.POP.TOTL.FE.IN,1432533
Ireland,IRL,1964,"Population, female",SP.POP.TOTL.FE.IN,1426948
Ireland,IRL,1963,"Population, female",SP.POP.TOTL.FE.IN,1419942
Ireland,IRL,1962,"Population, female",SP.POP.TOTL.FE.IN,1411577
Ireland,IRL,1961,"Population, female",SP.POP.TOTL.FE.IN,1405395
Ireland,IRL,1960,"Population, female",SP.POP.TOTL.FE.IN,1406396
Ireland,IRL,2021,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.4480875062117
Ireland,IRL,2020,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.4598049501033
Ireland,IRL,2019,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.4671244127116
Ireland,IRL,2018,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.4745158089543
Ireland,IRL,2017,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.4933931339894
